mes,hora,temp_exterior_c,temp_interior_c,temp_ac_c
Enero,14:15,25.64113243,24.21751584,21.72754493
Enero,14:30,25.68899987,23.06332292,21.85457729
Enero,14:45,25.81623698,23.17118365,21.92771674
Enero,15:00,26.7092561,23.82758752,21.78508096
Enero,15:15,24.9918391,23.74588601,22.11842734
Enero,15:30,25.63425216,22.99355235,21.67797507
Enero,15:45,25.60878317,24.66890545,22.23932313
Enero,16:00,25.55031866,21.95300225,21.7487833
Enero,16:15,25.72444426,23.7633042,21.26711736
Enero,16:30,25.09119045,23.21737675,20.99236074
Enero,16:45,25.03524497,23.3007721,21.70635292
Enero,17:00,25.22257976,24.06312526,21.04767397
Enero,17:15,25.01082023,23.00137646,21.27477477
Enero,17:30,24.35206072,23.2421327,20.85725962
Enero,17:45,24.14934823,23.4197852,21.13823711
Enero,18:00,24.26163729,23.77917296,21.13432801
Enero,18:15,24.70099108,23.28229208,22.62665798
Enero,18:30,23.59398204,22.29250195,21.66877333
Enero,18:45,24.53336347,24.69363952,22.42290548
Enero,19:00,23.55304157,23.24859642,20.68488937
Enero,19:15,23.34380527,23.24249755,22.45948295
Enero,19:30,23.31298644,23.34088654,21.30283513
Enero,19:45,23.25371871,23.55837032,22.43936453
Enero,20:00,22.64672643,22.62136073,21.78303586
Enero,07:00,20,23.03928469,21.51568624
Enero,07:15,20,22.10609192,21.0303321
Enero,07:30,20,21.2176858,20.40294863
Enero,07:45,20,23.50813215,21.91863196
Enero,08:00,20.22745492,23.36734837,21.44509083
Enero,08:15,20,21.74611123,20.47264547
Enero,08:30,20.09834273,22.05830498,21.5006904
Enero,08:45,21.13738576,22.03651342,20.34366811
Enero,09:00,21.09484808,22.85421293,21.73396166
Enero,09:15,21.31951445,23.45216841,22.17042314
Enero,09:30,21.24498681,22.99300693,21.28793078
Enero,09:45,22.35745973,24.32384301,22.59717042
Enero,10:00,22.22077301,21.4966132,19.83746524
Enero,10:15,22.90336269,22.74682021,20.69589729
Enero,10:30,22.6831072,24.05351193,21.74698047
Enero,10:45,23.49125399,23.15400499,22.21821251
Enero,11:00,23.35347582,23.56978336,22.13827539
Enero,11:15,23.61405656,24.49505145,21.52105474
Enero,11:30,24.05589931,23.66970781,21.41514597
Enero,11:45,23.31000889,24.11994104,21.61833468
Enero,12:00,24.43777985,24.73933823,22.81636547
Enero,12:15,24.83360398,23.25190128,22.00108836
Enero,12:30,24.76212675,23.35849848,20.99877562
Enero,12:45,25.85698854,23.05868787,20.72812748
Enero,13:00,25.48599061,22.37502294,20.03837029
Enero,13:15,25.92198167,22.93862645,22.4635079
Enero,13:30,26.78831971,23.27115408,22.65733607
Enero,13:45,25.38996901,23.45856079,22.05012293
Enero,14:00,26.17263937,22.74600043,21.06409093
Enero,14:15,25.71990474,23.15027853,20.93108007
Enero,14:30,26.7012076,22.66729975,21.13409283
Enero,14:45,26.28534807,22.76792801,20.03325694
Enero,15:00,26.9835106,23.66479646,21.5163092
Enero,15:15,26.28037236,23.79183207,21.78081092
Enero,15:30,26.31499566,23.01767833,20.30336767
Enero,15:45,26.49893367,23.290499,22.43877266
Enero,16:00,25.9620454,23.3442423,21.03753314
Enero,16:15,25.90286644,23.44354247,21.13984332
Enero,16:30,25.78520667,22.2293226,21.04589537
Enero,16:45,25.07379874,22.77913161,20.65177457
Enero,17:00,24.31510905,23.14759701,21.34064613
Enero,17:15,24.95826557,23.82711142,21.44964605
Enero,17:30,24.6043796,23.38695632,21.89613546
Enero,17:45,20.90010577,23.42971757,21.16232907
Enero,18:00,24.47777077,21.5896468,20.76729425
Enero,18:15,24.13384964,23.26429297,21.23080823
Enero,18:30,24.08709346,23.22966853,20.21775108
Enero,18:45,23.84467671,22.88035358,20.7420645
Enero,19:00,23.53331976,23.52984605,22.21857871
Enero,19:15,23.16605171,22.3620551,20.52957129
Enero,19:30,23.62695159,23.1558271,20.80270192
Enero,19:45,23.94954814,23.40746229,21.06701814
Enero,20:00,23.13517296,22.58185903,20.57590351
Enero,07:00,20,22.42957136,21.92859355
Enero,07:15,20,22.79799369,22.63157991
Enero,07:30,20,21.78548472,20.554144
Enero,07:45,20,22.47872541,21.54122104
Enero,08:00,20.80885938,22.79472177,21.08534899
Enero,08:15,20.06503799,22.23299728,22.08461921
Enero,08:30,20.79109575,21.58629918,21.4376443
Enero,08:45,21.76977501,23.24943759,21.93837996
Enero,09:00,21.13876178,21.07382907,21.2685723
Enero,09:15,21.08137306,22.17713252,21.49959525
Enero,09:30,21.76958038,22.39500869,22.13992053
Enero,09:45,21.85811696,21.92022641,20.50906845
Enero,10:00,22.49312171,23.50043136,22.26943159
Enero,10:15,22.31013527,23.40715711,21.82432101
Enero,10:30,22.30187778,23.0180919,22.13013611
Enero,10:45,23.50856521,21.71928535,19.93248621
Enero,11:00,23.94359604,24.32712947,20.77514623
Enero,11:15,23.56445064,22.91788451,20.97268288
Enero,11:30,24.44306173,22.02658332,20.19356107
Enero,11:45,23.56048852,22.66936792,20.93658378
Enero,12:00,25.18521769,23.78667657,21.51924968
Enero,12:15,24.68474456,22.61823529,20.8610196
Enero,12:30,24.85876395,22.76390782,21.35140403
Enero,12:45,25.45771967,23.53976162,20.56158803
Enero,13:00,24.8441579,23.06211643,21.85698343
Enero,13:15,24.69141583,24.30001161,21.73528295
Enero,13:30,25.20652773,23.81514482,22.1696856
Enero,13:45,25.02000979,23.01024478,21.57573032
Enero,14:00,25.47815082,22.82185768,20.99051995
Enero,14:15,25.50339185,23.94585188,22.58563059
Enero,14:30,26.18035117,22.11470725,20.41069078
Enero,14:45,25.90987796,23.15055281,20.10741547
Enero,15:00,26.97707572,23.38972748,20.92449414
Enero,15:15,26.83487903,23.66485834,21.38622764
Enero,15:30,26.62021443,22.91052231,19.93631732
Enero,15:45,26.61951421,23.94725178,21.62957525
Enero,16:00,25.23517649,23.23249927,21.05022483
Enero,16:15,26.22604988,23.20622656,21.42353908
Enero,16:30,25.61234746,23.04841059,20.28827225
Enero,16:45,25.87952093,23.24810271,21.4442372
Enero,17:00,24.67788234,23.64565224,21.34506754
Enero,17:15,25.22091386,23.45771144,22.46652853
Enero,17:30,24.1745815,22.48216029,20.61330042
Enero,17:45,24.37218405,23.88416793,22.32901229
Enero,18:00,24.42708546,23.2985536,22.68307564
Enero,18:15,23.96884832,24.23647291,22.2129741
Enero,18:30,24.65862495,23.7385655,22.0650832
Enero,18:45,24.06410202,23.34542916,21.1449577
Enero,19:00,24.02078952,22.27820669,19.95232733
Enero,19:15,24.22529683,23.62149795,22.06837641
Enero,19:30,22.98212323,24.82086461,22.63111942
Enero,19:45,23.83518758,22.43645577,21.17488098
Enero,20:00,23.19052916,23.09653026,21.38616378
Enero,07:00,20,23.2137734,21.11592007
Enero,07:15,20,21.39611616,20.54545924
Enero,07:30,20,22.16344698,21.5060643
Enero,07:45,20,22.31136481,20.21378852
Enero,08:00,20,22.87753883,22.20559372
Enero,08:15,20,23.2000132,21.06094764
Enero,08:30,20,23.16632744,22.23804653
Enero,08:45,20.77779244,22.36747649,21.38155855
Enero,09:00,20.61659756,20.89137933,20.36123347
Enero,09:15,20,22.58458586,20.88880165
Enero,09:30,20.40860733,23.07792479,20.86361292
Enero,09:45,21.68999654,23.6973682,22.47777581
Enero,10:00,22.6154283,22.81549309,21.1197694
Enero,10:15,22.0974813,22.97388036,22.07530414
Enero,10:30,22.99819761,23.33838244,22.4537827
Enero,10:45,22.92225594,23.79073324,22.81041761
Enero,11:00,24.16809759,23.50490929,22.14783829
Enero,11:15,23.27707965,24.349461,22.8236073
Enero,11:30,23.38651798,24.0511537,21.95939037
Enero,11:45,24.23403551,22.50822707,20.77596896
Enero,12:00,24.9534977,22.26073075,20.67933753
Enero,12:15,23.98692182,24.60405317,22.43008105
Enero,12:30,25.2443813,23.35742015,21.44715998
Enero,12:45,24.84884572,22.62007545,20.5551855
Enero,13:00,25.470641,23.33694128,21.20763689
Enero,13:15,25.38277763,23.16224814,21.97793184
Enero,13:30,25.61008641,22.73137177,21.16140547
Enero,13:45,25.2076351,23.06192917,22.13509571
Enero,14:00,26.72113905,23.38628882,20.69284916
Enero,14:15,26.30799428,23.09121073,20.39164937
Enero,14:30,25.89479561,23.31957169,20.54659269
Enero,14:45,26.26453852,23.2569546,21.35264355
Enero,15:00,25.78522996,24.290239,21.31498235
Enero,15:15,26.58483478,23.89367752,21.81683674
Enero,15:30,26.20236666,24.13547877,21.1854785
Enero,15:45,25.55585595,23.34327952,20.5832307
Enero,16:00,25.68942065,23.64874332,22.05511012
Enero,16:15,25.46041518,24.01292994,21.82194921
Enero,16:30,25.28765558,22.41473484,21.37997294
Enero,16:45,25.81422607,22.58492229,20.62147741
Enero,17:00,25.14233949,23.47080966,21.40188365
Enero,17:15,24.6846069,22.52644703,20.90983648
Enero,17:30,23.94232995,23.14948412,20.33578518
Enero,17:45,24.69234215,23.0943351,21.58296648
Enero,18:00,23.67951688,22.97875637,21.05130091
Enero,18:15,23.96326267,22.93169,20.85795094
Enero,18:30,24.2599834,24.11819969,21.90385063
Enero,18:45,22.7269035,23.92447464,22.37223051
Enero,19:00,23.3804507,23.64077393,22.71170254
Enero,19:15,23.44208346,22.18046306,21.23718615
Enero,19:30,21.71899187,22.01621078,21.21970506
Enero,19:45,22.47966227,22.46311408,20.84619591
Enero,20:00,23.31110823,23.41803895,23.2533239
Enero,07:00,20,22.70545436,21.15450543
Enero,07:15,20,21.43786188,20.06069429
Enero,07:30,20,21.80692029,21.33004139
Enero,07:45,20,22.48999642,22.23258368
Enero,08:00,20,21.66980965,21.46086541
Enero,08:15,20,22.3734591,20.97557977
Enero,08:30,20,21.17032005,20.39505449
Enero,08:45,20,22.19881309,21.67569249
Enero,09:00,20.38909177,22.79562631,21.30802788
Enero,09:15,20.58262528,23.15997183,22.05559348
Enero,09:30,20.4886381,22.85181557,21.96083275
Enero,09:45,22.5553732,22.89410017,20.79900628
Enero,10:00,22.38141279,21.71943553,20.56033328
Enero,10:15,22.70806266,23.27164304,22.08726082
Enero,10:30,22.20735632,22.9889952,21.97130017
Enero,10:45,23.12975553,23.09021802,22.09311535
Enero,11:00,22.9901938,22.24510885,20.88466217
Enero,11:15,23.66327414,22.4012924,21.41257977
Enero,11:30,23.60429884,23.64535777,22.01907187
Enero,11:45,23.56792177,22.25085575,21.40984019
Enero,12:00,24.61825225,22.96133077,21.89766387
Enero,12:15,24.45999045,22.84602052,22.03323265
Enero,12:30,24.09060789,22.4118551,20.5852708
Enero,12:45,24.5631281,22.97897673,21.08648554
Enero,13:00,24.04693776,23.25078983,22.4298649
Enero,13:15,24.95682818,23.21565094,22.00211702
Enero,13:30,24.63058696,24.1052517,22.15124024
Enero,13:45,26.18209338,23.68620357,21.14019569
Enero,14:00,25.85467252,23.2303416,22.01781548
Enero,14:15,25.25685065,22.35961402,20.89997772
Enero,14:30,26.08532629,24.17857346,21.02340766
Enero,14:45,25.40894877,23.15688929,21.36049269
Enero,15:00,25.90294521,23.27810464,21.21506674
Enero,15:15,25.27904778,23.21205739,21.36576776
Enero,15:30,25.63197322,23.2172419,22.05449002
Enero,15:45,24.97269952,24.31819199,20.65222139
Enero,16:00,24.72021224,22.59405505,21.84657648
Enero,16:15,25.94126642,21.6622904,19.97336597
Enero,16:30,25.26350262,23.65686712,22.44815099
Enero,16:45,25.28148326,24.13060152,21.65181916
Enero,17:00,24.2182519,22.83559825,21.16877372
Enero,17:15,24.81538365,23.83642922,22.70405101
Enero,17:30,24.3321127,23.68598703,21.5676044
Enero,17:45,24.83339496,22.2838341,20.58634574
Enero,18:00,24.00727391,23.78555165,21.69188443
Enero,18:15,23.98972073,22.56255775,21.95145361
Enero,18:30,22.83788078,22.18530559,21.42491522
Enero,18:45,23.34189192,22.83566536,20.15512307
Enero,19:00,23.2484277,22.43928017,21.2133019
Enero,19:15,23.14618429,23.66265502,22.42476179
Enero,19:30,22.58373194,23.25011765,21.56986999
Enero,19:45,21.85854901,23.18011325,21.42681315
Enero,20:00,21.88751673,23.83154863,22.29389508
Enero,07:00,20,22.34491406,21.78647286
Enero,07:15,20,23.99183021,22.21387619
Enero,07:30,20,20.47396168,19.39333217
Enero,07:45,20,21.71095307,21.19179416
Enero,08:00,20,21.86936293,21.76539822
Enero,08:15,20,23.40195484,21.68182633
Enero,08:30,20,21.18835711,21.35762704
Enero,08:45,20,22.49558468,21.83445587
Enero,09:00,20,21.44682081,21.29581513
Enero,09:15,20,22.4229479,21.0667193
Enero,09:30,20.09914973,22.26653546,22.18310712
Enero,09:45,20.14994892,22.5915121,20.94483518
Enero,10:00,20.81991178,22.57717845,20.35888986
Enero,10:15,20.37905053,23.43959146,21.50538552
Enero,10:30,21.30968935,23.24336902,20.86576064
Enero,10:45,21.33895804,22.93279832,22.29982457
Enero,11:00,21.87732359,22.31517407,21.18421184
Enero,11:15,22.27536738,22.90791132,21.22142912
Enero,11:30,22.07328009,23.55415186,22.20161139
Enero,11:45,22.69605518,23.38542467,20.80108813
Enero,12:00,23.12384454,22.85255124,20.57476582
Enero,12:15,23.66799236,22.73920924,22.36469875
Enero,12:30,23.97911349,23.2160392,21.90696631
Enero,12:45,23.60032498,23.57732973,21.13550435
Enero,13:00,22.62943966,22.94340872,21.67364287
Enero,13:15,23.71667787,24.07893924,22.09744911
Enero,13:30,23.86613869,23.11863864,21.15422566
Enero,13:45,24.35526555,24.20813204,22.27816531
Enero,14:00,23.95508537,23.08613828,22.27055187
Enero,14:15,24.11197304,22.78495948,19.81622121
Enero,14:30,23.69090126,23.05433521,21.24577736
Enero,14:45,23.81544221,22.90079616,21.2419776
Enero,15:00,24.47978442,24.0106514,21.89511801
Enero,15:15,24.39617715,22.43989534,21.10312055
Enero,15:30,24.75330852,23.82657841,22.87964551
Enero,15:45,24.22872219,23.92388835,22.6658436
Enero,16:00,24.72294021,23.26898744,21.89948879
Enero,16:15,23.90654539,23.53383027,20.51955884
Enero,16:30,23.85010047,23.41283152,21.79045684
Enero,16:45,23.71494436,22.04881965,20.52216963
Enero,17:00,23.33232008,23.05977701,20.6153447
Enero,17:15,23.83961308,22.55331748,21.45165062
Enero,17:30,23.00768877,23.1353871,20.54443504
Enero,17:45,22.18474846,23.30292795,22.05377008
Enero,18:00,22.04155137,23.09937257,22.56794468
Enero,18:15,22.93960592,23.17618937,21.07236382
Enero,18:30,22.07751925,22.56381903,21.69402399
Enero,18:45,22.50095794,22.80293048,22.95616015
Enero,19:00,22.36210371,23.44820963,22.44513462
Enero,19:15,21.30647532,21.44187152,21.44190303
Enero,19:30,21.85497245,22.4810064,20.65669692
Enero,19:45,21.68507962,23.2495243,22.54928466
Enero,20:00,20.73525981,22.69677649,21.46936066
Febrero,07:00,20,21.6822391,20.69611337
Febrero,07:15,20,23.03955151,22.31022436
Febrero,07:30,20,23.74367746,22.20445125
Febrero,07:45,20,22.78098304,21.48262833
Febrero,08:00,20,22.4497171,22.42936191
Febrero,08:15,20,23.27778053,22.54132836
Febrero,08:30,20.24388256,22.69727944,20.03883288
Febrero,08:45,20,21.45197496,20.85958038
Febrero,09:00,20.80798485,23.14999271,21.65531861
Febrero,09:15,21.16329078,23.25590741,21.8853461
Febrero,09:30,21.38247151,21.97329662,20.74173245
Febrero,09:45,21.59060285,23.28288334,21.64038278
Febrero,10:00,22.06067135,22.67423426,21.21582688
Febrero,10:15,21.67991314,22.68403353,20.80174581
Febrero,10:30,22.60447917,23.43889658,21.34804563
Febrero,10:45,23.40490061,23.07075871,21.84687531
Febrero,11:00,23.77728741,21.93180884,20.85201529
Febrero,11:15,23.48354042,22.27266743,20.8151329
Febrero,11:30,24.43768022,23.60379144,21.89723172
Febrero,11:45,24.68246341,22.41594978,21.8551827
Febrero,12:00,24.76997899,24.09644456,21.79529316
Febrero,12:15,24.80520391,23.99151967,21.15470423
Febrero,12:30,24.59041974,23.44532299,22.12891181
Febrero,12:45,24.56876864,24.98586205,22.216806
Febrero,13:00,25.22627268,23.29436126,21.2955768
Febrero,13:15,25.65631842,25.03542927,21.28798156
Febrero,13:30,24.79495519,22.28477314,20.66716097
Febrero,13:45,25.20919001,22.38375311,21.15397424
Febrero,14:00,25.52043676,23.73362947,21.08576225
Febrero,14:15,25.71272325,22.62266218,20.76549379
Febrero,14:30,26.034844,24.73826395,21.85844652
Febrero,14:45,26.28420652,23.54155354,22.04961915
Febrero,15:00,25.14855581,24.60102103,21.86098344
Febrero,15:15,26.6820628,23.21538748,21.13588259
Febrero,15:30,25.10353032,22.17132132,21.12791973
Febrero,15:45,26.15393123,24.05039972,21.6287621
Febrero,16:00,26.1003459,23.49846601,21.39903601
Febrero,16:15,25.70785667,23.67958279,20.79442105
Febrero,16:30,24.80901322,23.57766752,21.73089949
Febrero,16:45,25.41910606,22.95306196,21.69533433
Febrero,17:00,30.65253025,24.03484667,22.93572009
Febrero,17:15,24.31250832,21.55912785,21.62500556
Febrero,17:30,24.16100075,22.65445633,21.70214655
Febrero,17:45,24.17084247,22.73100104,20.14361786
Febrero,18:00,23.80063688,21.33360303,20.3072782
Febrero,18:15,23.164288,22.26807442,20.39386981
Febrero,18:30,24.56142031,23.73553905,22.82319297
Febrero,18:45,23.87882192,22.0793383,21.13659331
Febrero,19:00,23.32447387,23.04758962,20.93824946
Febrero,19:15,22.74731637,23.21071482,21.0947918
Febrero,19:30,23.39385487,21.86707612,20.3345079
Febrero,19:45,22.58263239,23.58475126,20.82061008
Febrero,20:00,23.6281138,23.3631793,21.95277221
Febrero,07:00,21.08774613,22.34425173,20.35677183
Febrero,07:15,21.72007261,23.74742362,22.3990541
Febrero,07:30,21.63871797,22.84113228,22.77766539
Febrero,07:45,22.83341535,23.10019767,22.0663144
Febrero,08:00,22.67094831,22.2763089,20.48746599
Febrero,08:15,22.568107,22.60023345,21.71789717
Febrero,08:30,22.03515601,22.67239403,20.66732729
Febrero,08:45,22.62106201,22.20672542,20.50590364
Febrero,09:00,22.61454042,22.93593121,21.06064416
Febrero,09:15,22.47739203,23.52581541,22.54464062
Febrero,09:30,23.63069774,24.27217958,23.797364
Febrero,09:45,23.09815542,22.37983425,20.72646383
Febrero,10:00,23.51548966,22.79873086,20.63729956
Febrero,10:15,23.84749975,22.7057668,21.33531239
Febrero,10:30,23.35479836,22.44083788,20.92897822
Febrero,10:45,23.11344307,23.35680364,22.76894638
Febrero,11:00,24.51662619,22.02742846,21.75260136
Febrero,11:15,24.91569722,23.39996669,21.22875033
Febrero,11:30,24.50869965,21.8443653,20.54106854
Febrero,11:45,24.45858147,22.6083042,20.39149524
Febrero,12:00,24.24529569,23.74564893,22.00803342
Febrero,12:15,25.01138941,24.27010044,21.60442145
Febrero,12:30,24.58277073,22.35935953,21.1052424
Febrero,12:45,25.36249017,22.94703323,22.50944119
Febrero,13:00,24.18781811,23.45232029,22.31988372
Febrero,13:15,24.46366209,23.08435743,21.93531862
Febrero,13:30,24.66334643,22.40208047,21.16986474
Febrero,13:45,26.18767381,24.08604116,21.81380196
Febrero,14:00,25.37105109,23.27870031,21.50970229
Febrero,14:15,24.98284941,23.22869026,21.78406475
Febrero,14:30,24.82261306,24.20310817,21.93469874
Febrero,14:45,25.81547216,23.59527984,21.91555357
Febrero,15:00,25.91860155,21.78475209,20.85281589
Febrero,15:15,25.19432619,22.35949083,20.87496085
Febrero,15:30,24.73016145,24.31476427,22.73147635
Febrero,15:45,25.44344368,24.33025667,22.50685588
Febrero,16:00,24.87297863,23.51355055,21.11032429
Febrero,16:15,25.04037804,23.90201877,21.02818587
Febrero,16:30,25.2454228,23.57134301,21.67053824
Febrero,16:45,25.51979441,24.74151635,22.88954032
Febrero,17:00,24.91028382,23.73936551,21.81214343
Febrero,17:15,24.58720958,23.42699314,21.40132088
Febrero,17:30,25.14412421,24.37412437,20.88292264
Febrero,17:45,24.32233225,23.78368619,21.67937105
Febrero,18:00,24.58633671,22.08457527,20.95264359
Febrero,18:15,23.83360905,23.10424237,20.78794364
Febrero,18:30,24.93849768,23.12927219,21.86141331
Febrero,18:45,23.29914824,23.02894488,20.86488721
Febrero,19:00,24.31488188,22.81982941,20.36455572
Febrero,19:15,24.0525347,22.47473995,20.98304157
Febrero,19:30,24.35188846,23.93129379,21.86925859
Febrero,19:45,23.93907077,22.12541185,20.4534399
Febrero,20:00,24.58022124,24.35541166,22.15118906
Febrero,07:00,20,21.87883697,20.85419986
Febrero,07:15,20,22.09173154,19.87683759
Febrero,07:30,20,23.51771952,22.70977276
Febrero,07:45,20,23.87988287,22.67331605
Febrero,08:00,20,22.79448159,21.98532604
Febrero,08:15,20,21.54570198,19.48279884
Febrero,08:30,20.14320165,22.77433979,22.6900202
Febrero,08:45,20,23.49511148,21.52834311
Febrero,09:00,21.99813606,22.3784683,20.89891795
Febrero,09:15,21.2115722,22.71808109,21.30443741
Febrero,09:30,21.93074209,21.67443804,21.2076775
Febrero,09:45,21.09962899,22.40571725,21.77760652
Febrero,10:00,22.93191648,23.03655377,20.75739496
Febrero,10:15,23.45695253,22.46206855,21.55580381
Febrero,10:30,22.91971408,22.31989794,20.97728768
Febrero,10:45,21.73660992,22.16877968,20.58950879
Febrero,11:00,23.8121247,23.75267728,22.21209852
Febrero,11:15,24.27265346,23.0463437,21.7660459
Febrero,11:30,24.06188984,22.58358612,21.67452137
Febrero,11:45,23.30725714,23.26497988,21.06501112
Febrero,12:00,24.97731091,23.83404977,20.72471997
Febrero,12:15,25.64216991,23.36336364,21.35378749
Febrero,12:30,24.97104368,23.43974451,21.0677251
Febrero,12:45,25.99835382,22.62723341,20.87374667
Febrero,13:00,25.83265999,23.66972455,20.92984201
Febrero,13:15,25.60187702,24.28006669,21.38487674
Febrero,13:30,26.49016671,23.30135882,21.42444333
Febrero,13:45,26.12779659,24.46433445,22.00605978
Febrero,14:00,26.7906223,22.86923532,20.63140514
Febrero,14:15,26.54347542,23.71333901,20.91222428
Febrero,14:30,26.51787588,22.84532753,22.76076727
Febrero,14:45,26.45124905,22.56396395,20.29835344
Febrero,15:00,26.57634089,24.41568109,22.21386514
Febrero,15:15,26.81439598,24.40668201,20.84570652
Febrero,15:30,26.65687517,23.98833404,21.20147323
Febrero,15:45,25.70587264,23.62647588,22.18993357
Febrero,16:00,25.69752406,25.17722961,22.04171031
Febrero,16:15,25.49161917,23.17318843,21.48133053
Febrero,16:30,25.57376536,23.6219499,21.73743706
Febrero,16:45,26.05533461,22.19617858,21.38229983
Febrero,17:00,25.41016021,22.7612338,20.80721909
Febrero,17:15,25.28156479,23.16043326,22.57237701
Febrero,17:30,25.11767772,23.37424192,22.45062928
Febrero,17:45,24.71913823,22.93286948,21.26775886
Febrero,18:00,24.8995685,22.63178425,20.97656257
Febrero,18:15,24.7061948,22.87629244,21.12858838
Febrero,18:30,23.4620012,22.48716466,20.32251241
Febrero,18:45,24.45395791,24.07074964,22.80799298
Febrero,19:00,23.8003594,23.1587832,22.87027712
Febrero,19:15,24.42937578,23.4137585,22.0508473
Febrero,19:30,23.37939371,23.15902566,21.13740126
Febrero,19:45,23.31377448,21.76275171,21.09389416
Febrero,20:00,23.4048887,23.66378662,21.08294942
Febrero,07:00,20,22.55520264,22.50921893
Febrero,07:15,20,23.15489176,21.05391476
Febrero,07:30,20,23.51582961,22.12214061
Febrero,07:45,20,21.90976115,20.72366174
Febrero,08:00,20,21.92402264,20.82510187
Febrero,08:15,20,22.79145207,21.96692404
Febrero,08:30,20,22.95101144,20.48553349
Febrero,08:45,20.57857297,22.84424037,21.97290152
Febrero,09:00,20.39096971,22.33504684,20.26778747
Febrero,09:15,20.51784698,22.94855764,22.92088963
Febrero,09:30,21.49304436,22.16889472,20.36737245
Febrero,09:45,21.54572413,23.14410348,21.93001098
Febrero,10:00,22.56651069,22.45530887,21.55542336
Febrero,10:15,23.62923106,24.64851875,22.49286827
Febrero,10:30,22.89426786,23.11956776,20.9857224
Febrero,10:45,23.13828821,23.33836726,22.39118593
Febrero,11:00,23.79249479,22.42928576,20.54702714
Febrero,11:15,23.43035526,21.95765036,21.2952191
Febrero,11:30,23.68630418,22.91600545,22.04742191
Febrero,11:45,24.85551048,23.87206954,21.92601817
Febrero,12:00,24.11752183,23.77899149,22.93157587
Febrero,12:15,25.26543126,23.5756279,21.47251698
Febrero,12:30,25.76369697,22.53225584,21.01619622
Febrero,12:45,25.37003374,23.1884746,20.77124865
Febrero,13:00,25.67127882,24.63871313,22.9270609
Febrero,13:15,25.89084493,24.10195353,21.89637747
Febrero,13:30,25.69737897,22.87416567,21.14805845
Febrero,13:45,25.83805475,23.80559601,22.02187498
Febrero,14:00,26.60079239,22.92601436,21.40876281
Febrero,14:15,26.20936825,23.23949543,20.45548991
Febrero,14:30,26.42901081,23.8956987,22.54893265
Febrero,14:45,26.29772516,23.01467828,22.05578917
Febrero,15:00,26.23700581,22.90477394,22.39167396
Febrero,15:15,26.83386087,23.51129929,21.71846047
Febrero,15:30,27.29446641,23.13593294,20.07741106
Febrero,15:45,26.16911533,23.13478931,21.34708588
Febrero,16:00,25.52154678,23.00604228,22.33341407
Febrero,16:15,25.64273345,22.90043001,20.17466463
Febrero,16:30,25.58736587,22.8930737,20.27653092
Febrero,16:45,25.18921528,23.09202542,21.65318403
Febrero,17:00,24.56221324,24.43853545,22.99540891
Febrero,17:15,25.00234525,22.81202306,22.57401622
Febrero,17:30,25.07450194,23.68295963,21.1078495
Febrero,17:45,24.37893302,22.91758351,22.19385086
Febrero,18:00,23.93787972,22.15030912,21.17376714
Febrero,18:15,23.91169805,22.14643686,20.67838558
Febrero,18:30,23.48415175,23.54091356,20.46476517
Febrero,18:45,23.62545634,22.69584918,21.5281965
Febrero,19:00,23.93206302,22.36553355,21.82620343
Febrero,19:15,23.31280195,22.80659147,22.61635438
Febrero,19:30,23.91651347,22.8445656,21.4062462
Febrero,19:45,22.72368516,22.63048854,21.06178855
Febrero,20:00,23.23687866,23.39599571,22.10007522
Febrero,07:00,20,22.0213035,21.30096542
Febrero,07:15,20,22.24661621,22.70288585
Febrero,07:30,20,22.98884941,21.6130372
Febrero,07:45,20,21.50935072,19.8446078
Febrero,08:00,20,23.1679472,22.16254266
Febrero,08:15,20,21.72435551,21.40855573
Febrero,08:30,20.92946034,21.37377743,21.61961564
Febrero,08:45,20.93823471,21.97019602,20.72898302
Febrero,09:00,20.8375097,22.7803019,20.86418555
Febrero,09:15,20.58956023,22.22362681,20.5169809
Febrero,09:30,21.5292262,22.29034466,20.80554056
Febrero,09:45,21.62470634,21.34442964,20.10357266
Febrero,10:00,22.33668734,23.27760216,22.01569816
Febrero,10:15,22.80300701,23.21634241,21.38999071
Febrero,10:30,22.95365742,24.0207728,23.27475209
Febrero,10:45,22.31572893,22.73633677,20.91321805
Febrero,11:00,23.70950599,22.66454765,21.40527972
Febrero,11:15,22.81815552,22.88336408,21.17196056
Febrero,11:30,23.81233342,22.06489869,19.97735353
Febrero,11:45,24.36180482,22.36369858,21.16168519
Febrero,12:00,23.84686292,23.51633338,21.83055504
Febrero,12:15,23.44070866,22.76944013,20.90996626
Febrero,12:30,24.96330057,23.62068117,22.44607759
Febrero,12:45,24.92474581,22.34944528,21.33347908
Febrero,13:00,24.97641341,22.95978447,21.84502769
Febrero,13:15,24.65947464,23.92038008,21.17447431
Febrero,13:30,24.46164786,23.17959752,20.97036414
Febrero,13:45,25.15354487,23.30607384,20.85490178
Febrero,14:00,25.42645047,22.54219805,20.80625228
Febrero,14:15,25.23773188,23.42848446,19.99535598
Febrero,14:30,25.13298669,23.87277833,20.83305697
Febrero,14:45,25.57361189,23.49202298,22.55460828
Febrero,15:00,25.22421185,22.67471315,20.90447683
Febrero,15:15,26.65461471,24.52973363,22.20347092
Febrero,15:30,24.89597718,24.02228995,21.39561499
Febrero,15:45,25.76223292,24.69956643,21.75548852
